step,loss,loss_comm,loss_sens,BER,RMSE_tau_samples,RMSE_v,RMSE_a,g_theta,accept_rate,resid_improve
146,4.803312782974717e-05,4.803312782974717e-05,0.00524336751550436,0.09183979034423828,0.0709617954675057,7.1709089279174805,0.7451397180557251,0.7258212566375732,1.0,0.0
147,5.182899225350737e-05,5.182899225350737e-05,0.005416323896497488,0.11194038391113281,0.07088595769394468,7.519741058349609,0.7462908625602722,0.7228420972824097,1.0,0.0
148,6.21092448530276e-05,6.21092448530276e-05,0.005385780241340399,0.16143560409545898,0.07249965818661996,7.489917755126953,0.7274099588394165,0.7045729756355286,1.0,0.0
149,4.905032282206586e-05,4.905032282206586e-05,0.005368497222661972,0.0980677604675293,0.07314131938995772,7.225368976593018,0.7439922094345093,0.7146662473678589,1.0,0.0
150,4.9949772553230636e-05,4.9949772553230636e-05,0.005643551703542471,0.10355615615844727,0.07409628466348295,7.304299831390381,0.7813524603843689,0.7390291690826416,1.0,0.0
151,4.9422532325806924e-05,4.9422532325806924e-05,0.005838294979184866,0.10309600830078125,0.07479068579729908,7.728479385375977,0.7712522745132446,0.7131726741790771,1.0,0.0
152,4.876150193268898e-05,4.876150193268898e-05,0.005909354891628027,0.10061788558959961,0.0759549974999052,7.620072841644287,0.784369170665741,0.7084100842475891,1.0,0.0
153,4.959893016424697e-05,4.959893016424697e-05,0.0056398711167275906,0.10535573959350586,0.075670936530714,7.691098213195801,0.7265138626098633,0.7224553227424622,1.0,0.0
154,4.933812539006364e-05,4.933812539006364e-05,0.005987727548927069,0.10508108139038086,0.07818388297886614,7.811886787414551,0.7581493854522705,0.7422523498535156,1.0,0.0
155,5.0848020105280645e-05,5.0848020105280645e-05,0.00609148945659399,0.11180543899536133,0.07888329746352785,7.765936374664307,0.7759456634521484,0.7136976718902588,1.0,0.0
156,5.1192486805536115e-05,5.1192486805536115e-05,0.006040216889232397,0.11359596252441406,0.07717196673362459,7.776132106781006,0.7821966409683228,0.7310014963150024,1.0,0.0
157,4.883923640309924e-05,4.883923640309924e-05,0.00613311817869544,0.10400962829589844,0.07812622944414205,7.8596696853637695,0.7821895480155945,0.7307277917861938,1.0,0.0
158,5.3362183453269755e-05,5.3362183453269755e-05,0.006305680610239506,0.1252765655517578,0.07717363206816152,8.250585556030273,0.7844778299331665,0.7133380174636841,1.0,0.0
159,4.7415121511140294e-05,4.7415121511140294e-05,0.006062680389732122,0.09841156005859375,0.0772368540652435,7.8436598777771,0.7791154384613037,0.73244309425354,1.0,0.0
